row_id,Prediction,PredictedLabel,Explanation 1 Strength,Explanation 1 Feature,Explanation 1 Value,Explanation 2 Strength,Explanation 2 Feature,Explanation 2 Value,Explanation 3 Strength,Explanation 3 Feature,Explanation 3 Value
18436,0.0012010911940247683,0,---,duration,'77',--,month,'jul',--,day,'31'
18437,0.3245016388403333,0,,,,,,,,,
18438,0.0019762055865632277,0,,,,,,,,,
18439,0.001535955818694631,0,---,duration,'122',---,month,'jul',--,day,'31'
18440,0.001275925102118754,0,---,duration,'56',--,month,'jul',--,day,'31'
18441,0.0018960702940943855,0,,,,,,,,,
18442,0.0026435274358061205,0,,,,,,,,,
18443,0.002161878270518875,0,,,,,,,,,
18444,0.001554348445837337,0,---,duration,'43',--,month,'jul',++,job,'unemployed'
18445,0.0014150066222094189,0,---,duration,'96',--,month,'jul',--,campaign,'6'
18446,0.0008647316356158589,0,---,duration,'60',--,month,'jul',--,day,'31'
18447,0.3438306701191895,0,,,,,,,,,
18448,0.5371621780355942,1,+++,duration,'727',++,balance,'252',--,month,'jul'
18449,0.0025373627232066574,0,,,,,,,,,
18450,0.021537288274409445,0,,,,,,,,,
18451,0.0007809225009317245,0,---,duration,'49',--,month,'jul',--,day,'31'
18452,0.01573555485318886,0,,,,,,,,,
18453,0.011125505708146846,0,,,,,,,,,
18454,0.07007007573237015,0,,,,,,,,,
18455,0.01805104627263271,0,,,,,,,,,
18456,0.016294894946088594,0,,,,,,,,,
18457,0.0018090518944418475,0,,,,,,,,,
18458,0.0033622322726471927,0,,,,,,,,,
18459,0.0028287907634832023,0,,,,,,,,,
18460,0.002031803353527267,0,,,,,,,,,
18461,0.015941085414729137,0,,,,,,,,,
18462,0.0006960027189591536,0,---,duration,'107',--,campaign,'17',--,month,'jul'
18463,0.0037101481060144137,0,,,,,,,,,
18464,0.0008876844908559709,0,---,duration,'73',--,month,'jul',--,day,'31'
18465,0.013200543553726988,0,,,,,,,,,
18466,0.008914178481732553,0,,,,,,,,,
18467,0.0075091706766252115,0,,,,,,,,,
18468,0.0018765813938460693,0,,,,,,,,,
18469,0.0016985254635690334,0,---,duration,'46',--,campaign,'4',--,day,'31'
18470,0.0017911067496661317,0,,,,,,,,,
18471,0.0011051673814025881,0,---,duration,'52',--,month,'jul',--,day,'31'
18472,0.008265816674263507,0,,,,,,,,,
18473,0.0018800913345077446,0,,,,,,,,,
18474,0.000876669472850845,0,---,duration,'32',--,month,'jul',--,day,'31'
18475,0.0021356144848686063,0,,,,,,,,,
18476,0.000426118350191454,0,---,duration,'38',--,month,'jul',--,campaign,'18'
18477,0.0025016269710776335,0,,,,,,,,,
18478,0.006861024103480935,0,,,,,,,,,
18479,0.1162586821324402,0,,,,,,,,,
18480,0.004689779647520127,0,,,,,,,,,
18481,0.00195896874414464,0,,,,,,,,,
18482,0.0011660277140701704,0,---,duration,'42',--,month,'jul',--,day,'31'
18483,0.0007454578745782002,0,---,duration,'45',--,month,'jul',--,balance,'0'
18484,0.0025241609749841274,0,,,,,,,,,
18485,0.09682404264040646,0,,,,,,,,,
18486,0.0008068768611304888,0,---,duration,'53',--,month,'jul',--,day,'31'
18487,0.00079837454618887,0,---,duration,'88',--,month,'jul',--,campaign,'21'
18488,0.0018682766708711517,0,,,,,,,,,
18489,0.010141142124094258,0,,,,,,,,,
18490,0.5513399967538883,1,+++,duration,'1107',--,month,'jul',--,day,'31'
18491,0.014837010929406695,0,,,,,,,,,
18492,0.0008935954233606692,0,---,duration,'52',--,month,'jul',--,day,'31'
18493,0.016287930014782737,0,,,,,,,,,
18494,0.001281045802471099,0,---,duration,'83',---,month,'jul',--,day,'31'
18495,0.08437736598779325,0,,,,,,,,,
18496,0.25616885527392047,0,,,,,,,,,
18497,0.0052648993519625095,0,,,,,,,,,
18498,0.0022407817217325234,0,,,,,,,,,
18499,0.001197786905459703,0,---,duration,'50',--,month,'jul',--,day,'31'
18500,0.020869232504306705,0,,,,,,,,,
18501,0.00156791052825251,0,---,duration,'101',---,month,'jul',--,day,'31'
18502,0.04220417026555849,0,,,,,,,,,
18503,0.002461232303452237,0,,,,,,,,,
18504,0.0022758271215196388,0,,,,,,,,,
18505,0.0013730808137417077,0,---,duration,'59',--,month,'jul',--,day,'31'
18506,0.14173589968812897,0,,,,,,,,,
18507,0.012535481707845405,0,,,,,,,,,
18508,0.0021720078077209983,0,,,,,,,,,
18509,0.0011658913079142714,0,---,duration,'83',---,month,'jul',--,day,'31'
18510,0.0007624100328179445,0,---,duration,'35',--,month,'jul',--,day,'31'
18511,0.0012276696741760009,0,---,duration,'101',--,month,'jul',--,day,'31'
18512,0.015462642842150664,0,,,,,,,,,
18513,0.000566508263908351,0,---,duration,'51',--,campaign,'36',--,month,'jul'
18514,0.0032899912842420196,0,,,,,,,,,
18515,0.0009676328965985784,0,---,duration,'57',--,month,'jul',--,day,'31'
18516,0.4329899249111839,0,+++,duration,'829',--,month,'jul',--,day,'31'
18517,0.06845416075212134,0,,,,,,,,,
18518,0.18804491853888547,0,,,,,,,,,
18519,0.0006589616810211606,0,---,duration,'26',--,campaign,'15',--,month,'jul'
18520,0.06152001063663022,0,,,,,,,,,
18521,0.0009519668571604785,0,---,duration,'25',--,month,'jul',--,day,'31'
18522,0.006446808603291101,0,,,,,,,,,
18523,0.012887910098261039,0,,,,,,,,,
18524,0.004888069035600026,0,,,,,,,,,
18525,0.005224306356845,0,,,,,,,,,
18526,0.0042644286640173695,0,,,,,,,,,
18527,0.010176383742663534,0,,,,,,,,,
18528,0.004225322839729771,0,,,,,,,,,
18529,0.0012732202305740113,0,---,duration,'124',---,month,'jul',--,day,'31'
18530,0.004981096858497421,0,,,,,,,,,
18531,0.19704850101332172,0,,,,,,,,,
18532,0.0012384863365257636,0,---,duration,'74',---,month,'jul',--,day,'31'
18533,0.0020365215024463626,0,,,,,,,,,
18534,0.0009841581685828035,0,---,duration,'88',--,month,'jul',--,day,'31'
18535,0.07666040939337893,0,,,,,,,,,
18536,0.025177471710845858,0,,,,,,,,,
18537,0.012229935488051126,0,,,,,,,,,
18538,0.0015811961243211588,0,---,duration,'109',---,month,'jul',--,day,'31'
18539,0.12367143182328565,0,,,,,,,,,
18540,0.7059942999923564,1,+++,duration,'1461',--,month,'jul',+,marital,'single'
18541,0.0030515410583330364,0,,,,,,,,,
18542,0.005704388784738133,0,,,,,,,,,
18543,0.13101665162481352,0,,,,,,,,,
18544,0.014806211017564989,0,,,,,,,,,
18545,0.36472517871283683,0,,,,,,,,,
18546,0.0004857324253802328,0,---,duration,'33',--,campaign,'13',--,month,'jul'
18547,0.007257948733272242,0,,,,,,,,,
18548,0.0013334195184615959,0,---,duration,'99',---,month,'jul',--,day,'31'
18549,0.013221450180320808,0,,,,,,,,,
18550,0.0005907852881383743,0,---,duration,'36',--,month,'jul',--,day,'31'
18551,0.0052952322603773295,0,,,,,,,,,
18552,0.001353619593698255,0,---,duration,'74',--,month,'jul',--,day,'31'
18553,0.008723632136989951,0,,,,,,,,,
18554,0.010072963144889672,0,,,,,,,,,
18555,0.0005307543200336611,0,---,duration,'63',--,month,'jul',--,campaign,'21'
18556,0.06073747731215769,0,,,,,,,,,
18557,0.008787783143014411,0,,,,,,,,,
18558,0.007839169671826476,0,,,,,,,,,
18559,0.3528514595922525,0,,,,,,,,,
18560,0.008013861415009536,0,,,,,,,,,
18561,0.33427762022814905,0,,,,,,,,,
18562,0.02333193808722192,0,,,,,,,,,
18563,0.002021426630560494,0,,,,,,,,,
18564,0.011315450505040583,0,,,,,,,,,
18565,0.0014908213584204331,0,---,duration,'66',---,month,'jul',--,day,'31'
18566,0.06099705440802748,0,,,,,,,,,
18567,0.0031542072303620207,0,,,,,,,,,
18568,0.0030284164557055834,0,,,,,,,,,
18569,0.0024552938452681253,0,,,,,,,,,
18570,0.0009948101489529425,0,--,duration,'151',--,month,'jul',--,campaign,'13'
18571,0.02156718574193678,0,,,,,,,,,
18572,0.00299473296131619,0,,,,,,,,,
18573,0.41531842561135635,0,,,,,,,,,
18574,0.0007487010529141913,0,---,duration,'81',---,month,'jul',--,balance,'-1176'
18575,0.001787084278967156,0,,,,,,,,,
18576,0.003565782475465234,0,,,,,,,,,
18577,0.06569938345177402,0,,,,,,,,,
18578,0.0012194954119535536,0,---,duration,'107',--,month,'jul',--,day,'31'
18579,0.008363122105180192,0,,,,,,,,,
18580,0.001620734152461082,0,---,duration,'81',---,month,'jul',--,day,'31'
18581,0.0045432334117438125,0,,,,,,,,,
18582,0.011012586503434124,0,,,,,,,,,
18583,0.012637443891482606,0,,,,,,,,,
18584,0.5368783180531034,1,+++,duration,'1739',--,month,'jul',--,campaign,'7'
18585,0.0843015787446812,0,,,,,,,,,
18586,0.005509587501830983,0,,,,,,,,,
18587,0.0019956179002618233,0,,,,,,,,,
18588,0.0032847030845867373,0,,,,,,,,,
18589,0.01749057938467117,0,,,,,,,,,
18590,0.5099397450602868,1,+++,duration,'733',++,campaign,'1',++,balance,'1040'
18591,0.0009515560478403468,0,---,duration,'44',--,month,'jul',--,campaign,'5'
18592,0.0005825308404318122,0,---,duration,'18',--,month,'jul',--,day,'31'
18593,0.11495184262395101,0,,,,,,,,,
18594,0.4715984978710539,0,+++,duration,'744',--,month,'jul',++,marital,'divorced'
18595,0.008742164265718264,0,,,,,,,,,
18596,0.0025686921919232863,0,,,,,,,,,
18597,0.02861412542426724,0,,,,,,,,,
18598,0.002398405141825627,0,,,,,,,,,
18599,0.00032835380895401275,0,---,duration,'13',--,campaign,'16',--,month,'jul'
18600,0.0004559174906435149,0,---,duration,'22',--,campaign,'27',--,month,'jul'
18601,0.002128210369945501,0,,,,,,,,,
18602,0.0003927254574826358,0,---,duration,'27',--,campaign,'16',--,month,'jul'
18603,0.0013416742516145167,0,---,duration,'25',--,month,'jul',++,age,'27'
18604,0.00111113917241248,0,---,duration,'108',---,campaign,'13',--,month,'jul'
18605,0.0034100209717078337,0,,,,,,,,,
18606,0.0009015423705321646,0,---,duration,'58',---,month,'jul',--,day,'31'
18607,0.0004848674101753742,0,---,duration,'32',--,campaign,'21',--,month,'jul'
18608,0.0007103150554412769,0,---,duration,'88',---,month,'jul',--,campaign,'14'
18609,0.001273925010494338,0,---,duration,'91',--,month,'jul',--,day,'31'
18610,0.0012308975431116376,0,---,duration,'90',---,month,'jul',--,day,'31'
18611,0.0020493831120373647,0,,,,,,,,,
18612,0.0011529491033292099,0,---,duration,'20',++,age,'25',--,campaign,'31'
18613,0.0004387190583829073,0,---,duration,'18',--,campaign,'22',--,month,'jul'
18614,0.0017485672096016684,0,---,duration,'88',---,month,'jul',--,day,'31'
18615,0.0005767883330596001,0,---,duration,'66',--,campaign,'34',--,month,'jul'
18616,0.00041727008421929546,0,---,duration,'33',--,campaign,'39',--,month,'jul'
18617,0.0014342026434935162,0,---,duration,'18',--,day,'31',--,month,'jul'
18618,0.0010670787272560258,0,---,duration,'11',--,month,'jul',--,campaign,'20'
18619,0.0008029297758458167,0,---,duration,'64',---,campaign,'20',--,month,'jul'
18620,0.0019692007258632492,0,,,,,,,,,
18621,0.00033250789834977007,0,---,duration,'37',--,month,'jul',--,campaign,'20'
18622,0.0005027884046985273,0,---,duration,'51',--,campaign,'21',--,day,'31'
18623,0.0006936833495316813,0,---,duration,'24',--,campaign,'18',--,month,'jul'
18624,0.0010004818977934365,0,---,duration,'21',--,month,'jul',--,day,'31'
18625,0.7012298428510274,1,+++,duration,'1212',--,month,'jul',++,marital,'divorced'
18626,0.0011726012862678641,0,---,duration,'20',---,month,'jul',--,day,'31'
18627,0.030492068110231245,0,,,,,,,,,
18628,0.0009582407156784794,0,---,duration,'65',--,month,'jul',--,contact,'telephone'
18629,0.006733558919635654,0,,,,,,,,,
18630,0.0013793867634744005,0,---,duration,'70',---,month,'jul',--,day,'31'
18631,0.0008686540504613817,0,---,duration,'69',--,month,'jul',--,campaign,'27'
18632,0.0005956214781541707,0,---,duration,'12',--,campaign,'22',--,month,'jul'
18633,0.003181627681473188,0,,,,,,,,,
18634,0.00036838027315484083,0,---,duration,'17',---,campaign,'28',--,month,'jul'
18635,0.16611734307208242,0,,,,,,,,,
18636,0.058478156874076086,0,,,,,,,,,
18637,0.0014324675090532399,0,---,duration,'12',+++,age,'25',--,month,'jul'
18638,0.0022148798923240965,0,,,,,,,,,
18639,0.001439395283251976,0,---,duration,'22',--,month,'jul',--,day,'31'
18640,0.028955334562657163,0,,,,,,,,,
18641,0.00102845541871291,0,---,duration,'10',--,month,'jul',--,day,'31'
18642,0.0024443313056926918,0,,,,,,,,,
18643,0.0011786912218434958,0,---,duration,'11',--,month,'jul',--,day,'31'
18644,0.0035815480988707275,0,,,,,,,,,
18645,0.0006524660342519938,0,---,duration,'37',--,month,'jul',--,campaign,'33'
18646,0.0009891824364198119,0,---,duration,'48',--,month,'jul',--,day,'31'
18647,0.0011034612811705413,0,---,duration,'67',---,month,'jul',--,day,'31'
18648,0.0012518696873277406,0,---,duration,'58',--,month,'jul',--,day,'31'
18649,0.001581287510888949,0,---,duration,'40',--,month,'jul',--,day,'31'
18650,0.05029471913669076,0,,,,,,,,,
18651,0.01812989148715391,0,,,,,,,,,
18652,0.0005836872403630946,0,---,duration,'8',--,month,'jul',--,campaign,'27'
18653,0.0018199776870435403,0,,,,,,,,,
18654,0.008700785150420632,0,,,,,,,,,
18655,0.001963932088002135,0,,,,,,,,,
18656,0.0015308892262068463,0,---,duration,'55',--,campaign,'7',--,day,'31'
18657,0.0027196667226582153,0,,,,,,,,,
18658,0.00036852904692986677,0,---,duration,'17',--,month,'jul',--,campaign,'20'
18659,0.16727962768290963,0,,,,,,,,,
18660,0.000455961689601486,0,---,duration,'16',--,month,'jul',--,campaign,'43'
18661,0.0004163680699474397,0,---,duration,'14',--,month,'jul',--,day,'31'
18662,0.0010259901839059604,0,---,duration,'27',--,month,'jul',--,day,'31'
18663,0.0018911070200361855,0,,,,,,,,,
18664,0.04789428102743544,0,,,,,,,,,
18665,0.003908939839488592,0,,,,,,,,,
18666,0.003922923894386274,0,,,,,,,,,
18667,0.0008591960248332563,0,---,duration,'43',--,campaign,'34',--,month,'jul'
18668,0.00037253691234998996,0,---,duration,'8',--,campaign,'23',--,month,'jul'
18669,0.0015929479805133892,0,---,duration,'7',--,month,'jul',--,day,'31'
18670,0.0013862664706964496,0,---,duration,'106',---,month,'jul',--,campaign,'31'
18671,0.02698958259891165,0,,,,,,,,,
18672,0.0014300204191718868,0,---,duration,'84',---,month,'jul',--,day,'31'
18673,0.05595250413467253,0,,,,,,,,,
18674,0.009437982037682981,0,,,,,,,,,
18675,0.0020464608653677327,0,,,,,,,,,
18676,0.001442625548360463,0,---,duration,'70',--,month,'jul',--,day,'31'
18677,0.0020124874338993087,0,,,,,,,,,
18678,0.00026647153547519435,0,---,duration,'21',--,campaign,'17',--,month,'jul'
18679,0.00045775428896565576,0,---,duration,'9',---,campaign,'19',--,month,'jul'
18680,0.0008333502897466102,0,---,duration,'56',--,day,'31',--,month,'jul'
18681,0.0008988853204129838,0,---,duration,'16',--,day,'31',--,month,'jul'
18682,0.013963399062447436,0,,,,,,,,,
18683,0.0011297515884754795,0,---,duration,'58',--,month,'jul',--,day,'31'
18684,0.001527487259403283,0,---,duration,'36',--,month,'jul',--,day,'31'
18685,0.002035174260330138,0,,,,,,,,,
18686,0.00035351987128225403,0,---,duration,'56',--,month,'jul',--,balance,'-426'
18687,0.005255371413255436,0,,,,,,,,,
18688,0.0016057763136082073,0,---,duration,'114',--,month,'jul',--,day,'31'
18689,0.02764551572481818,0,,,,,,,,,
18690,0.0019120568566957789,0,,,,,,,,,
18691,0.07268377155004188,0,,,,,,,,,
18692,0.0018619887417060188,0,,,,,,,,,
18693,0.0008522265012401468,0,---,duration,'21',--,month,'jul',--,campaign,'24'
18694,0.7334465922005646,1,+++,duration,'1007',++,education,'primary',++,day,'31'
18695,0.005136769857452341,0,,,,,,,,,
18696,0.0003551224388350064,0,---,duration,'58',--,month,'jul',--,campaign,'36'
18697,0.0005290054988749262,0,---,duration,'35',--,month,'jul',--,campaign,'29'
18698,0.0005331826848672032,0,---,duration,'14',--,campaign,'29',--,month,'jul'
18699,0.0009615151659853506,0,---,duration,'48',--,month,'jul',--,day,'31'
18700,0.004705557381056627,0,,,,,,,,,
18701,0.0010028707002661718,0,---,duration,'22',--,campaign,'5',--,month,'jul'
18702,0.0010414890520809147,0,---,duration,'5',--,day,'31',--,month,'jul'
18703,0.0006753435779213685,0,---,duration,'35',--,month,'jul',--,day,'31'
18704,0.0005482911971003695,0,---,duration,'21',--,campaign,'38',++,job,'housemaid'
18705,0.0012134376216956795,0,---,duration,'5',--,month,'jul',--,day,'31'
18706,0.002155965989951717,0,,,,,,,,,
18707,0.001427717974977716,0,---,duration,'40',--,day,'31',--,month,'jul'
18708,0.0012323198927235589,0,---,duration,'7',--,month,'jul',--,day,'31'
18709,0.0005825441667710254,0,---,duration,'46',--,month,'jul',--,campaign,'28'
18710,0.0009407894596152578,0,---,duration,'39',--,month,'jul',--,day,'31'
18711,0.031842197022080916,0,,,,,,,,,
18712,0.0012907317555192472,0,---,duration,'7',--,month,'jul',--,campaign,'4'
18713,0.0006317112455972019,0,---,duration,'65',---,month,'jul',--,campaign,'50'
18714,0.0009473931613107752,0,---,duration,'37',--,month,'jul',--,day,'31'
18715,0.2437323687578686,0,,,,,,,,,
18716,0.002113004871854761,0,,,,,,,,,
18717,0.168206308333175,0,,,,,,,,,
18718,0.0006277949184621978,0,---,duration,'10',--,month,'jul',--,day,'31'
18719,0.0010639863652548362,0,---,duration,'101',---,month,'jul',--,day,'31'
18720,0.004023374355412159,0,,,,,,,,,
18721,0.0015261471145875563,0,---,duration,'67',---,month,'jul',--,day,'31'
18722,0.0017475525866853503,0,---,duration,'58',--,campaign,'13',--,month,'jul'
18723,0.002126080352319123,0,,,,,,,,,
18724,0.0006849861713481087,0,---,duration,'40',--,month,'jul',--,campaign,'29'
18725,0.0013248779207955367,0,---,duration,'16',--,month,'jul',++,contact,'telephone'
18726,0.0017322024007609394,0,---,duration,'71',--,month,'jul',--,day,'31'
18727,0.0015442851789700407,0,---,duration,'10',--,month,'jul',--,day,'31'
18728,0.0003503022443259793,0,---,duration,'94',--,campaign,'15',--,month,'jul'
18729,0.0003978536263952325,0,---,duration,'24',--,campaign,'16',--,month,'jul'
18730,0.0005901219122073632,0,---,duration,'18',--,month,'jul',--,day,'31'
18731,0.0014296567470269475,0,---,duration,'77',--,month,'jul',--,day,'31'
18732,0.3782456330278428,0,,,,,,,,,
18733,0.02153008930431048,0,,,,,,,,,
18734,0.0006303320994314885,0,---,duration,'25',--,month,'jul',--,balance,'23'
18735,0.0019834559495700756,0,,,,,,,,,
18736,0.7295539927667514,1,+++,duration,'1039',++,balance,'3644',+,campaign,'9'
18737,0.0007092050207352377,0,---,duration,'40',--,month,'jul',--,day,'31'
18738,0.00038416362829371575,0,---,duration,'10',---,campaign,'22',--,month,'jul'
18739,0.0004937963838189366,0,---,duration,'9',--,campaign,'23',--,month,'jul'
18740,0.0008643484358938212,0,---,duration,'70',---,month,'jul',--,campaign,'29'
18741,0.004158798374220875,0,,,,,,,,,
18742,0.002203339479193282,0,,,,,,,,,
18743,0.22275845332231578,0,,,,,,,,,
18744,0.00046038295309812273,0,---,duration,'18',---,campaign,'44',--,month,'jul'
18745,0.001013095955758596,0,---,duration,'38',--,month,'jul',--,day,'31'
18746,0.0018394607867342015,0,,,,,,,,,
18747,0.0012782589721382046,0,---,duration,'8',--,campaign,'17',--,month,'jul'
18748,0.001453101820193308,0,---,duration,'28',--,month,'jul',++,education,'primary'
18749,0.0005937733737496772,0,---,duration,'14',--,month,'jul',--,campaign,'35'
18750,0.0004101274459403455,0,---,duration,'8',--,campaign,'30',--,month,'jul'
18751,0.028582376552432537,0,,,,,,,,,
18752,0.005776326935192056,0,,,,,,,,,
18753,0.0028671801380960676,0,,,,,,,,,
18754,0.017351967037956138,0,,,,,,,,,
18755,0.12710127331663626,0,,,,,,,,,
18756,0.0008108780221041159,0,---,duration,'18',--,month,'jul',--,day,'31'
18757,0.0006670038360444865,0,---,duration,'30',--,month,'jul',--,campaign,'13'
18758,0.0009713545954748358,0,---,duration,'90',--,month,'jul',--,campaign,'13'
18759,0.0009228559570115293,0,---,duration,'11',--,month,'jul',--,day,'31'
18760,0.0010098772870262651,0,---,duration,'78',--,month,'jul',--,campaign,'23'
18761,0.001973533259757396,0,,,,,,,,,
18762,0.0009722900062909403,0,---,duration,'61',--,month,'jul',--,day,'31'
18763,0.00048268753128042816,0,---,duration,'33',--,campaign,'14',--,month,'jul'
18764,0.0010945179527752646,0,---,duration,'9',--,campaign,'16',--,month,'jul'
18765,0.0013401957724806638,0,---,duration,'5',---,month,'jul',--,day,'31'
18766,0.0007783375061155272,0,---,duration,'29',--,campaign,'4',--,month,'jul'
18767,0.000955881164715457,0,---,duration,'5',---,month,'jul',--,day,'31'
18768,0.000959902259008097,0,---,duration,'12',--,month,'jul',--,pdays,'-1'
18769,0.0020090111699879883,0,,,,,,,,,
18770,0.004839147233237761,0,,,,,,,,,
18771,0.5762320777622382,1,+++,duration,'1142',--,month,'jul',-,marital,'married'
18772,0.11536911327559915,0,,,,,,,,,
18773,0.0009562458319229644,0,---,duration,'22',--,month,'jul',--,day,'31'
18774,0.10767909766616753,0,,,,,,,,,
18775,0.0012919240631756824,0,---,duration,'6',--,campaign,'13',++,age,'28'
18776,0.14009260331069473,0,,,,,,,,,
18777,0.0005952054871622934,0,---,duration,'55',--,month,'jul',--,campaign,'17'
18778,0.0004090603609463462,0,---,duration,'15',---,campaign,'25',--,month,'jul'
18779,0.0013792009107538238,0,---,duration,'76',---,month,'jul',--,day,'31'
18780,0.5521610482040001,1,+++,duration,'1721',--,age,'58',++,education,'primary'
18781,0.0026094955415419114,0,,,,,,,,,
18782,0.0010569350538499472,0,---,duration,'34',--,campaign,'32',--,month,'jul'
18783,0.001249020652072275,0,---,duration,'39',--,month,'jul',--,day,'31'
18784,0.0021416205576320433,0,,,,,,,,,
18785,0.0012840563782998565,0,---,duration,'31',--,day,'31',--,month,'jul'
18786,0.0009551616757382473,0,---,duration,'12',--,month,'jul',--,day,'31'
18787,0.0010458332753762714,0,---,duration,'9',--,month,'jul',--,day,'31'
18788,0.000493419775919512,0,---,duration,'57',--,month,'jul',--,campaign,'34'
18789,0.0008709563084268462,0,---,duration,'43',--,month,'jul',--,day,'31'
18790,0.0015740619998520834,0,---,duration,'45',--,month,'jul',--,day,'31'
18791,0.0007823947653197053,0,---,duration,'22',--,month,'jul',--,balance,'-75'
18792,0.0012144885641954585,0,---,duration,'84',--,month,'jul',--,day,'31'
18793,0.0008674893423084571,0,---,duration,'17',--,month,'jul',--,day,'31'
18794,0.000491579204923302,0,---,duration,'77',--,campaign,'13',--,month,'jul'
18795,0.000632096572929085,0,---,duration,'28',--,campaign,'25',--,month,'jul'
18796,0.0006290774263069598,0,---,duration,'34',--,month,'jul',--,day,'31'
18797,0.0007646753047235359,0,---,duration,'48',--,month,'jul',--,day,'31'
18798,0.0003909101536968287,0,---,duration,'29',---,campaign,'16',--,month,'jul'
18799,0.0005468951892993523,0,---,duration,'27',--,month,'jul',--,campaign,'17'
18800,0.41911596698332393,0,,,,,,,,,
18801,0.0011639625392525093,0,---,duration,'110',---,month,'jul',--,day,'31'
18802,0.0006444994183588172,0,---,duration,'19',--,campaign,'13',--,month,'jul'
18803,0.0010298326876389521,0,---,duration,'41',--,balance,'-7',++,job,'student'
18804,0.0012241730904131098,0,---,duration,'6',--,month,'jul',--,day,'31'
18805,0.0007971783881323655,0,---,duration,'9',--,month,'jul',--,day,'31'
18806,0.002492328485818105,0,,,,,,,,,
18807,0.00240664007237821,0,,,,,,,,,
18808,0.006555175824633928,0,,,,,,,,,
18809,0.0015592956314150195,0,---,duration,'11',--,campaign,'6',--,month,'jul'
18810,0.0010419097963945494,0,---,duration,'35',--,day,'31',--,month,'jul'
18811,0.6428273643154787,1,+++,duration,'1032',+,day,'31',+,job,'services'
18812,0.002233965247427009,0,,,,,,,,,
18813,0.000846541162857702,0,---,duration,'73',---,month,'jul',--,day,'31'
18814,0.006309825466959032,0,,,,,,,,,
18815,0.0007915917038716093,0,---,duration,'50',--,month,'jul',--,day,'31'
18816,0.0009069042803273288,0,---,duration,'45',--,campaign,'29',--,month,'jul'
18817,0.0009611615324973817,0,---,duration,'7',--,campaign,'22',--,month,'jul'
18818,0.002203011958203233,0,,,,,,,,,
18819,0.006635615761946261,0,,,,,,,,,
18820,0.0005936861562008102,0,---,duration,'16',--,campaign,'27',--,month,'jul'
18821,0.001021922705668538,0,---,duration,'29',--,month,'jul',--,day,'31'
18822,0.246851352481621,0,,,,,,,,,
18823,0.020743303748046685,0,,,,,,,,,
18824,0.006184473528247564,0,,,,,,,,,
18825,0.009611204315911928,0,,,,,,,,,
18826,0.20877400156507328,0,,,,,,,,,
18827,0.04962370893827285,0,,,,,,,,,
18828,0.019519702410006053,0,,,,,,,,,
18829,0.20343480669698438,0,,,,,,,,,
18830,0.007892565558849261,0,,,,,,,,,
18831,0.00683803886883683,0,,,,,,,,,
18832,0.18408704598940573,0,,,,,,,,,
18833,0.09697000578007177,0,,,,,,,,,
18834,0.10829287050012744,0,,,,,,,,,
18835,0.05392991797932501,0,,,,,,,,,
18836,0.004844933388903157,0,,,,,,,,,
18837,0.004348417345310268,0,,,,,,,,,
18838,0.004197223405193898,0,,,,,,,,,
18839,0.008183495142427371,0,,,,,,,,,
18840,0.09519853582653949,0,,,,,,,,,
18841,0.012338060382982673,0,,,,,,,,,
18842,0.003947806678351014,0,,,,,,,,,
18843,0.1103725431669288,0,,,,,,,,,
18844,0.026497246886521653,0,,,,,,,,,
18845,0.3484022700792626,0,,,,,,,,,
18846,0.04427659254903814,0,,,,,,,,,
18847,0.03439873794313638,0,,,,,,,,,
18848,0.7469923293524346,1,+++,duration,'846',--,month,'aug',++,balance,'1919'
18849,0.04257366455261813,0,,,,,,,,,
18850,0.011263561489564132,0,,,,,,,,,
18851,0.12047563978021346,0,,,,,,,,,
18852,0.04008950836322305,0,,,,,,,,,
18853,0.004291338267749197,0,,,,,,,,,
18854,0.03143606587111989,0,,,,,,,,,
18855,0.010402103243399267,0,,,,,,,,,
18856,0.25541016048531573,0,,,,,,,,,
18857,0.01043228544047668,0,,,,,,,,,
18858,0.03749123104765792,0,,,,,,,,,
18859,0.007371144891557728,0,,,,,,,,,
18860,0.7603274975815307,1,+++,duration,'869',++,default,'yes',--,month,'aug'
18861,0.011070141889030036,0,,,,,,,,,
18862,0.01997413072783078,0,,,,,,,,,
18863,0.0029487140844870023,0,,,,,,,,,
18864,0.027330192499620005,0,,,,,,,,,
18865,0.005689105131319354,0,,,,,,,,,
18866,0.09939899480923398,0,,,,,,,,,
18867,0.05828997415704699,0,,,,,,,,,
18868,0.049193457371434976,0,,,,,,,,,
18869,0.029189867067179416,0,,,,,,,,,
18870,0.00961101766344061,0,,,,,,,,,
18871,0.003976425962802069,0,,,,,,,,,
18872,0.019376306600981247,0,,,,,,,,,
18873,0.004043144762286624,0,,,,,,,,,
18874,0.017541841271672524,0,,,,,,,,,
18875,0.12093930473116522,0,,,,,,,,,
18876,0.018785057093776928,0,,,,,,,,,
18877,0.027543912937203995,0,,,,,,,,,
18878,0.002616173832289303,0,,,,,,,,,
18879,0.014496499401558751,0,,,,,,,,,
18880,0.14841881873141125,0,,,,,,,,,
18881,0.011317805117481195,0,,,,,,,,,
18882,0.14577347769759588,0,,,,,,,,,
18883,0.013279406776278176,0,,,,,,,,,
18884,0.7351184134174759,1,+++,duration,'870',--,day,'4',++,marital,'divorced'
18885,0.07823678808303965,0,,,,,,,,,
18886,0.005703621017437701,0,,,,,,,,,
