trnx_ID,amtFraud,ship_to_alternate_address,is_overnight_shipping,payment_network,payment_type,avs_response_code,number_items,avg_trnx_amount_per_item,is_promo_code_used,guest_checkout,is_night_order,is_phone_valid,email_on_file,session_length_in_mins,cookie_is_seen_before,is_browser_language_translated,is_IP_address_masked,email_domain,number_session_from_IP_past_24hr,ip_in_alternate_zip,dist_ip_to_home_zip,ip_address,Zipcode,Latitude,Longitude
JTX279XGZ4,0,0,0,JCB,Credit,A,2,49.04858791,1,1,0,1,0,12,0,0,0,xmaily.com,2,0,0,123.99.106.186,71241,32.77,-92.4
VXQAQ2R6AW,0,1,0,Mastercard,Credit,Z,2,77.64564273,0,1,0,1,1,13,0,0,0,yahoo.com,1,1,62.00424716,213.179.0.231,77450,29.79,-95.82
R46OR9RRP4,0,0,0,Mastercard,Credit,Y,3,35.7502696,0,1,0,1,0,19,0,0,0,gmail.com,2,1,15.20812985,26.168.21.37,85143,33.16,-111.56
YPSXKQKO1G,0,0,0,Mastercard,Debit,Y,2,121.9949632,0,1,0,1,0,10,0,0,0,yahoo.com,1,0,0,172.77.176.215,29207,34,-81.03
790CF6WEWC,0,0,0,Diners Club,Debit,Y,1,23.81759744,0,0,0,1,1,14,0,0,0,att.net,1,0,0,215.170.174.197,68649,41.46,-96.78
XJX2632OWZ,0,0,0,Discover,Credit,Y,4,29.47230412,0,0,1,1,0,9,1,0,0,gmail.com,1,1,7.591171012,63.90.73.74,43952,40.36,-80.64
BN47K2YKHU,0,0,0,Discover,Credit,N,4,10.18523729,0,1,0,1,0,12,0,0,0,yopmail.com,2,1,11.23043863,53.129.158.64,5401,44.48,-73.22
J3DD0EKHOQ,0,1,0,Visa,Debit,Z,4,23.72634035,0,1,0,1,0,21,0,0,0,outlook.com,1,0,0,9.202.51.136,11364,40.74,-73.75
FW08KIK4UV,0,0,0,Mastercard,Credit,Y,2,44.93440133,0,1,0,1,1,16,0,0,1,att.net,1,0,0,29.82.46.167,29550,34.36,-80.08
OLQ51TBNT5,0,0,0,Discover,Debit,Y,1,6.472050917,0,1,0,1,0,16,0,0,1,yahoo.com,3,1,1.85381681,157.59.97.170,68818,40.86,-98
LQPLQ4419G,0,0,0,JCB,Debit,Y,3,74.5890079,1,1,0,1,1,10,0,1,0,yahoo.com,2,0,0,191.253.29.79,43130,39.72,-82.59
PKKGH4GWE4,0,0,0,JCB,Credit,Y,2,139.5739715,0,1,0,1,0,19,1,1,1,xmaily.com,3,0,0,131.121.217.251,45342,39.63,-84.27
3Z8ADQ5Y4C,0,1,0,Mastercard,Credit,A,5,189.9219806,1,1,0,1,0,15,0,0,0,gmail.com,4,1,120.3400024,40.231.76.68,91748,33.97,-117.9
X2HOG6R2VR,0,0,0,Discover,Credit,Y,2,32.88605941,0,0,0,1,0,10,0,0,1,yahoo.com,1,0,0,97.127.38.230,11212,40.64,-73.94
P4V2C9GPKT,0,1,0,Visa,Credit,A,4,96.18422788,0,1,0,1,0,14,0,0,0,outlook.com,2,1,34.56702823,202.58.143.145,49009,42.27,-85.58
SKJR3UXQU1,0,1,0,Amex,Credit,Y,2,24.64461385,0,1,0,1,1,10,0,0,1,hotmail.com,2,1,16.75243811,191.172.171.212,79925,31.84,-106.43
JBWHZN99L0,78.89528159,0,1,Mastercard,Debit,Z,1,78.89528159,0,1,0,1,0,10,0,0,0,gotmail.net,3,0,0,201.191.140.173,92311,34.97,-116.99
0F772GX2AB,0,0,0,Mastercard,Debit,Y,3,11.55928271,0,1,0,1,0,11,0,0,0,yahoo.com,2,1,26.12554803,89.166.62.84,46962,41,-85.77
4QG1KJGM4X,0,0,1,Mastercard,Credit,Z,3,57.17033776,0,1,0,1,0,14,1,0,0,att.net,3,0,0,50.244.233.140,20878,39.14,-77.21
86SDDZN8TN,0,0,0,JCB,Credit,A,1,9.662500503,0,1,0,1,1,15,0,0,0,outlook.com,2,0,0,135.125.9.97,80904,38.86,-104.76
4ZC718RRQ1,0,0,0,Mastercard,Other,Z,2,123.0043546,0,1,0,1,1,18,0,0,0,hotmail.com,3,1,50.46644765,190.241.105.191,97439,44.12,-124
GCUIOONFFD,0,1,0,Visa,Debit,Y,2,101.7023029,0,1,0,1,1,19,1,0,0,hotmail.com,1,0,0,28.36.45.179,39581,30.36,-88.54
4D0E9MM9Z7,0,0,0,Visa,Credit,Y,3,201.9384448,0,0,0,1,0,16,0,0,0,yahoo.com,1,0,0,153.13.169.71,76002,32.69,-97.12
5ZODTX9SDR,0,0,0,Diners Club,Credit,Y,2,21.73284759,0,0,0,1,1,9,0,0,0,gotmail.net,1,0,0,159.27.134.142,13502,43.1,-75.23
K74LJENEFO,0,0,0,Other,Credit,Y,2,27.34234129,0,1,0,1,0,15,0,1,1,yahoo.com,3,0,0,144.48.215.248,88012,32.33,-106.75
G2USQQMBYU,0,0,0,Mastercard,Debit,Z,5,18.98792141,0,1,0,1,0,16,0,0,0,yahoo.co.uk,2,0,0,194.108.190.159,94122,37.76,-122.48
BW2ON3TT9E,0,0,0,JCB,Debit,A,2,50.57704453,1,1,0,1,1,16,0,0,0,gmail.com,1,0,0,211.62.22.87,32626,29.47,-82.86
TUTWVFCCNZ,0,0,0,Visa,Credit,Y,4,43.27382751,0,1,0,1,0,14,0,0,0,yahoo.com,2,0,0,70.189.145.198,1854,42.63,-71.32
KF53PBG3S2,0,0,1,Visa,Credit,Y,3,317.6253232,0,0,0,1,0,13,0,0,0,yopmail.com,2,0,0,217.18.3.142,52172,43.26,-91.47
S10P9EXB4V,0,0,0,Amex,Credit,A,2,76.04949785,0,1,0,1,0,14,0,0,0,gmail.com,1,0,0,207.74.114.37,97381,44.95,-122.71
OZCC1OCP1O,0,0,1,Mastercard,Credit,Y,3,180.1756367,0,1,0,1,1,13,0,0,0,gmail.com,2,0,0,82.214.128.170,28411,34.21,-77.91
TAR4761OUE,0,0,0,Visa,Other,Y,3,25.33192804,0,1,0,1,1,17,0,0,0,outlook.com,3,0,0,208.222.204.112,48463,43.16,-83.52
6Y9K71LT92,0,1,1,Discover,Credit,Z,3,15.59569982,0,1,0,1,1,12,0,0,1,gmail.com,2,0,0,181.231.242.56,71360,31.33,-92.41
CLRAX5CUSW,0,0,0,Mastercard,Credit,Y,4,120.9237452,0,1,0,1,0,13,0,1,0,att.net,2,1,9.73534273,141.208.198.98,14210,42.88,-78.85
IMRKDTKFES,214.4713027,1,0,Discover,Credit,A,3,71.49043422,0,1,0,1,0,14,0,0,0,att.net,4,1,38.33600062,160.9.74.153,92110,32.77,-117.18
8RTBSD65M7,0,1,0,Amex,Credit,Z,3,65.46401234,0,1,0,1,0,14,0,0,0,yahoo.com,1,0,0,63.13.183.73,41139,38.51,-82.72
28QII8BYRE,0,0,0,JCB,Credit,Y,1,95.50280182,0,0,0,1,1,16,1,0,0,att.net,2,1,13.89449421,215.239.217.131,11563,40.65,-73.67
FYHGX3VQPG,0,0,0,Amex,Credit,Y,4,9.67264513,0,1,0,1,0,14,0,0,0,gmail.com,3,1,20.22262903,198.66.23.228,62087,38.82,-90.05
NOENH1URQD,0,1,0,Visa,Debit,Y,3,37.63870952,0,1,1,1,1,10,1,1,0,att.net,2,0,0,57.200.163.35,70518,30.15,-91.97
PF5P2ZLJCX,0,0,0,Discover,Debit,Y,2,38.63248125,0,1,0,1,0,17,0,0,0,yopmail.com,2,0,0,213.39.183.214,60653,41.83,-87.68
7D6XYUKYKJ,0,0,0,Mastercard,Credit,Y,2,37.04439857,0,0,0,1,1,15,0,0,0,yahoo.com,2,0,0,207.33.228.98,15012,40.12,-79.86
MCIGKPITO4,0,0,0,Mastercard,Debit,Y,4,31.90527624,0,0,0,1,0,9,0,0,0,gmail.com,3,1,21.2874686,209.209.39.142,94116,37.74,-122.48
NE3U15D06S,0,1,0,Visa,Debit,Y,2,11.33483275,0,1,0,1,1,17,0,1,0,gmail.com,2,0,0,50.178.229.17,78380,27.79,-97.66
864VMG5F8W,0,0,0,Visa,Credit,A,4,20.81109798,1,1,0,1,0,15,1,0,1,yahoo.com,1,1,12.3825504,193.238.206.86,44839,41.39,-82.56
LZY70BGQTG,0,1,0,Amex,Credit,Y,3,20.94899915,0,0,0,1,0,9,0,0,0,yahoo.com,5,0,0,220.80.31.248,43912,40.06,-80.74
PTH0GI9DN9,0,1,0,Amex,Credit,Z,4,34.95042463,0,1,0,1,0,16,0,0,0,outlook.com,1,0,0,214.243.38.252,64152,39.09,-94.58
TGRQ2P2333,0,0,0,Visa,Credit,Z,2,57.71728489,0,1,0,1,1,14,0,0,0,outlook.com,3,0,0,135.15.224.123,23508,36.84,-76.28
TISBG1AQ00,13.04680823,0,1,Amex,Credit,Y,1,13.04680823,0,1,0,1,0,13,0,0,0,gmail.com,2,1,8.335591972,161.31.95.250,75470,33.61,-95.79
3HLYM9TQDY,0,0,0,Mastercard,Credit,N,2,59.98784777,0,1,0,1,0,14,0,0,0,outlook.com,1,0,0,94.192.212.237,15905,40.32,-78.91
OVTUII3IIV,0,1,0,Other,Credit,A,2,4.840219222,0,1,1,1,0,15,0,0,1,xmaily.com,1,0,0,11.89.108.30,90046,34.1,-118.37
U9A53Y6YOH,0,0,0,Visa,Debit,A,2,59.21416074,0,1,0,1,1,16,0,0,1,gmail.com,2,0,0,166.127.134.0,90201,33.97,-118.15
573Z8YL9A0,0,0,0,Amex,Credit,Y,5,25.10629663,0,1,0,1,1,15,0,0,1,att.net,1,1,15.21100993,28.240.157.81,31008,32.65,-83.75
VM7QUKLOQY,0,0,0,Amex,Credit,Y,2,21.30908044,0,0,0,1,0,17,0,0,0,gmail.com,1,0,0,207.201.206.243,28585,35.06,-77.35
DZ468KYG22,38.89557729,0,1,JCB,Credit,Y,1,38.89557729,0,1,0,1,0,27,0,0,0,xmaily.com,1,0,0,152.100.34.30,60613,41.83,-87.68
S053ESXMDG,0,0,0,Mastercard,Credit,Y,5,111.7525544,0,1,1,1,0,18,0,0,0,yahoo.com,2,0,0,203.145.201.47,60617,41.83,-87.68
R4OUD17T0A,0,0,0,JCB,Credit,Y,2,156.9901033,0,1,0,1,0,12,1,0,0,yahoo.com,2,0,0,204.221.26.137,18328,41.22,-74.87
Y3H8JOMZ9M,383.2631051,1,1,Mastercard,Credit,Y,5,76.65262102,0,1,0,1,0,18,0,0,0,outlook.com,3,0,0,184.159.52.135,11103,40.78,-73.91
7365556EH6,0,1,1,Amex,Credit,Z,3,63.52917945,1,0,0,1,1,15,0,0,0,gmail.com,1,0,0,40.193.146.4,32305,30.23,-84.3
UOOEZ0CR56,0,0,0,Visa,Credit,Z,2,25.0945584,0,1,1,1,0,18,0,0,0,aol.com,2,1,24.82561956,207.146.205.185,7305,40.71,-74.06
B25FI51BYL,0,0,0,Discover,Credit,Y,6,117.1404877,0,1,1,1,0,12,0,0,1,aol.com,2,0,0,203.202.220.82,44286,41.23,-81.63
DPASHBI7HW,0,0,0,JCB,Credit,Y,5,113.7010065,0,1,1,1,1,7,0,0,0,yahoo.com,2,0,0,189.48.26.232,29127,34.21,-81.53
WP5P9ZI0ME,0,1,0,Amex,Credit,Y,6,6.588587742,0,1,0,1,1,18,0,0,1,outlook.com,1,1,33.33769278,196.216.73.107,11717,40.78,-73.24
N3PQDCN3RA,0,1,0,Mastercard,Credit,Y,5,116.0830078,0,1,0,1,0,12,0,0,0,xmaily.com,1,0,0,153.217.226.187,17353,39.88,-77.38
Z6IWWE8ITB,0,0,0,Amex,Credit,A,1,46.77917791,0,1,0,1,0,13,0,0,0,yahoo.com,2,0,0,163.195.15.159,55956,44.27,-92.54
8CD1CHJF4S,0,1,0,Mastercard,Credit,Y,5,117.3191429,0,0,0,1,1,11,0,0,0,yahoo.com,2,0,0,169.184.168.67,90019,34.04,-118.34
4HASOW9CMO,0,0,0,Mastercard,Credit,Y,2,120.7970603,0,1,0,1,0,20,0,0,1,yahoo.com,3,0,0,170.136.110.61,47042,39.06,-85.25
KEOWPEINU5,0,1,0,Visa,Credit,Y,3,19.77764014,0,1,0,1,0,20,1,0,0,outlook.com,4,0,0,31.186.140.57,33760,27.97,-82.76
LQ9GMLWES0,0,1,0,Amex,Credit,Z,3,56.50341864,0,1,0,1,0,17,0,0,1,yahoo.com,1,1,31.37706475,83.28.240.244,11201,40.64,-73.94
HPPIA4ZW7A,0,0,0,Mastercard,Debit,A,2,21.04286335,0,1,0,1,0,22,0,0,1,hotmail.com,3,1,13.73133994,142.137.65.112,87114,35.11,-106.62
I9B42WTA1L,27.87287606,0,1,Mastercard,Credit,Y,2,13.93643803,0,1,0,1,0,14,0,0,0,yahoo.com,3,1,7.560362752,197.228.234.171,30445,32.18,-82.59
JH592FIVT3,0,0,1,Discover,Credit,Y,5,38.97518384,0,0,0,1,0,11,0,0,0,yahoo.co.uk,2,0,0,142.54.202.109,18902,40.36,-75.09
4NJUVP46HB,0,0,0,Mastercard,Credit,Y,2,82.47248196,0,1,0,1,0,19,0,0,1,gmail.com,2,1,45.24808067,178.121.129.151,85713,32.19,-110.98
VXP8NJNDUS,0,1,0,Mastercard,Credit,Z,2,8.3212859,0,1,0,1,0,16,0,0,0,yahoo.co.uk,2,1,1.836564968,218.65.218.118,76179,32.75,-97.33
O50GA00Y9J,0,0,0,JCB,Credit,Y,3,28.58346454,0,1,0,1,0,11,0,0,0,gmail.com,2,1,1.160946713,210.222.140.44,47909,40.41,-86.87
3SIYJAQVG9,0,0,0,Mastercard,Credit,Y,3,49.24991705,0,1,0,1,0,13,0,0,0,yopmail.com,1,0,0,192.56.248.240,11596,40.75,-73.64
0Q8OF4M31H,0,0,0,Visa,Credit,Y,5,108.6164626,0,1,0,1,1,18,0,0,0,yopmail.com,1,0,0,106.113.155.89,60714,42.02,-87.8
MPSK9O934H,0,0,0,Discover,Credit,N,1,55.34864407,0,1,0,1,0,17,1,0,0,hotmail.com,1,1,36.50389818,193.98.85.104,66043,39.24,-94.88
DELFPCBTET,0,0,0,Other,Debit,Y,1,78.26660411,1,1,0,1,1,21,1,0,0,gmail.com,1,0,0,39.121.212.24,49092,42.09,-84.98
QT8AP91BNN,0,1,0,Mastercard,Credit,N,3,43.92855035,1,0,0,1,1,17,0,0,1,gmail.com,2,1,60.94871923,161.216.236.120,60623,41.83,-87.68
NG143PIX5E,329.5054644,0,0,Diners Club,Credit,A,6,54.9175774,0,1,1,1,1,12,0,0,0,aol.com,2,1,1.878357682,203.176.14.223,95120,37.19,-121.83
HUQX1DQCE2,0,0,0,Mastercard,Credit,Y,2,22.29614525,0,1,1,1,1,11,0,0,0,yopmail.com,1,0,0,115.245.214.117,30052,33.83,-83.89
3JAE8J3PE1,0,1,0,Discover,Debit,Y,5,202.5732378,0,1,0,1,1,14,0,0,1,yopmail.com,2,1,93.51684241,161.197.222.197,20155,38.79,-77.61
B1XV2R3BMD,0,0,0,Mastercard,Credit,Y,3,50.8304527,0,1,0,1,0,8,0,0,0,yopmail.com,1,0,0,105.247.204.121,48054,42.77,-82.53
F0Y46NP9SR,84.67278963,1,1,Mastercard,Credit,Y,4,21.16819741,0,1,1,1,1,11,0,0,0,yahoo.com,2,0,0,207.75.226.37,95928,39.71,-121.81
CFXQQD5LH8,0,1,0,Other,Credit,Y,4,30.2215459,0,1,0,1,0,12,0,0,0,gmail.com,1,0,0,168.205.2.109,13438,43.32,-75.18
1OA4MOIUE3,0,0,0,Visa,Debit,Z,2,11.84745693,0,1,0,1,1,8,1,0,0,yahoo.com,2,0,0,52.83.80.120,60612,41.83,-87.68
54PJ5ET6CP,0,1,0,Visa,Credit,Y,2,66.28331482,0,1,0,1,0,15,1,0,0,xmaily.com,3,1,47.87431528,131.169.192.49,97405,43.92,-123.08
D8LZA5Z4OM,0,0,1,Amex,Credit,Z,2,26.71558217,0,0,0,1,0,11,0,1,0,yahoo.co.uk,4,0,0,193.42.150.194,64779,38.09,-94.36
CP3AQDLO0U,0,0,1,Mastercard,Credit,N,1,107.1884715,0,1,0,1,0,11,0,0,0,yahoo.com,1,1,33.37343422,221.248.107.89,47302,40.19,-85.39
XY4CGEL91B,0,0,0,JCB,Other,Y,3,57.68820802,0,1,0,1,0,16,0,1,0,gotmail.net,1,0,0,214.126.179.40,77351,30.7,-94.93
ZMKE7PC0RI,164.8920865,1,1,Other,Credit,Z,6,27.48201442,0,1,0,1,0,11,0,0,1,yahoo.com,1,0,0,134.95.69.100,22180,38.9,-77.26
DEYDBWBD9W,0,1,0,Amex,Credit,Y,3,156.6137803,0,1,0,1,0,11,0,0,0,yopmail.com,1,0,0,153.83.174.100,2458,42.33,-71.2
X3JPPFKW21,0,0,0,Discover,Debit,N,1,45.7740183,0,0,0,1,0,14,0,0,0,outlook.com,2,0,0,190.44.248.46,90040,33.99,-118.14
SR9IGLYNMY,0,0,0,Diners Club,Credit,Y,5,105.5789875,0,1,0,1,0,18,0,0,0,yopmail.com,1,1,19.82192084,169.91.90.53,93422,35.45,-120.71
3KRGK5EO2W,0,0,1,Visa,Credit,Y,3,24.03485258,0,1,0,1,0,13,0,0,0,yahoo.com,1,1,11.3721409,104.86.240.214,80012,39.69,-104.81
UWTHIZU781,0,1,1,Mastercard,Credit,Y,1,217.7714141,0,1,0,1,1,19,0,0,0,gmail.com,2,0,0,170.231.151.228,7603,40.87,-74.02
AA1IVNZI4Z,0,0,1,Mastercard,Credit,N,2,60.9363213,1,1,0,1,1,21,0,0,0,outlook.com,1,1,71.40244298,6.190.121.237,70005,29.99,-90.17
7LO3OAP0U9,0,0,0,Mastercard,Other,Y,6,15.97458358,0,1,0,1,0,17,0,0,0,yopmail.com,2,0,0,91.31.189.197,37128,35.85,-86.39
XUYCE7Y1WO,0,0,0,Visa,Credit,Y,4,39.86417323,0,1,0,1,1,15,0,0,0,gmail.com,2,0,0,180.186.166.10,38857,34.28,-88.59
SU3TL31PJD,0,0,1,Discover,Credit,Y,1,14.27393215,0,1,0,1,0,12,0,0,1,gmail.com,1,0,0,190.212.48.102,28371,34.9,-79.01
709OUIKH0I,0,1,0,Other,Other,Y,2,21.33560097,1,1,0,1,0,21,0,0,1,outlook.com,2,0,0,215.81.200.254,75080,32.97,-96.7
ANU9NUB47I,0,1,0,Visa,Credit,Y,1,46.96447811,0,1,0,1,1,12,1,0,0,yahoo.com,3,0,0,221.234.137.99,49448,43.07,-86.06
GBX382X17Y,0,0,0,Amex,Credit,Y,1,18.01774475,0,0,0,1,1,16,0,0,0,yahoo.com,1,0,0,135.229.96.47,63304,38.79,-90.51
V61NQ1RQB7,0,0,0,Discover,Credit,Y,2,20.34279154,0,1,0,1,0,19,0,0,0,yahoo.com,3,1,25.59593017,208.60.62.74,7838,40.84,-74.94
YGOVWCA9RL,0,0,0,Discover,Credit,Y,2,36.25717982,0,1,0,1,1,22,0,0,0,yahoo.com,1,1,2.068598373,153.136.22.228,45830,40.91,-84.05
YYX32QO0D0,0,1,0,Mastercard,Credit,Z,3,93.31516018,0,0,0,1,0,12,0,0,0,gmail.com,3,1,4.431477509,221.189.242.64,51301,43.14,-95.15
6F4L1D5Y77,0,0,1,JCB,Credit,Y,4,34.11172565,0,1,0,1,1,11,0,0,0,gmail.com,2,1,34.43938122,73.62.46.144,25404,39.46,-77.96
HVP5D8BT69,0,1,0,Diners Club,Credit,Y,2,103.5459108,1,0,0,1,0,15,0,0,0,gmail.com,1,1,50.34990329,148.152.217.206,28269,35.19,-80.83
XX5MUWW4GA,0,1,0,Visa,Credit,A,5,35.64100708,0,0,0,1,0,12,0,0,0,yahoo.com,3,0,0,82.36.108.172,37160,35.49,-86.44
O6O9Y5BFNG,0,0,0,Mastercard,Credit,Z,4,29.62610194,1,1,0,1,1,13,0,0,0,yahoo.com,2,0,0,209.106.4.76,28546,34.76,-77.4
Z9TJ3UV10F,0,1,1,Visa,Credit,Y,3,147.3127883,0,1,1,1,1,13,0,0,0,yahoo.com,3,0,0,95.242.231.60,91770,34.06,-118.08
J94SYZ0FDV,0,0,0,Mastercard,Credit,Y,3,172.7844594,0,0,0,1,1,23,0,0,0,outlook.com,1,0,0,59.103.14.78,61301,41.34,-89.09
2PU96TSFB9,0,0,0,Amex,Credit,Y,2,179.7419862,0,1,1,1,0,19,0,0,0,outlook.com,2,0,0,199.24.37.77,7836,40.84,-74.7
7C95IHOENS,0,0,0,Visa,Debit,Y,3,107.04082,0,1,0,1,1,19,0,0,1,gmail.com,1,0,0,203.14.207.139,46140,39.79,-85.77
IV48FIQOXP,0,0,0,Visa,Debit,Y,5,15.89486576,0,1,0,1,0,17,0,0,0,outlook.com,2,1,8.722284838,219.232.61.129,66046,38.96,-95.25
IC6IEG1186,0,0,0,Visa,Debit,Y,3,92.77297361,0,1,0,1,0,16,0,0,0,gmail.com,3,1,24.88184984,204.72.224.132,4345,44.19,-69.78
ZMS4RPLKVK,0,1,0,Visa,Credit,Y,3,142.0863584,1,1,0,1,1,18,0,0,0,gmail.com,2,1,21.24479272,194.225.18.128,27020,36.11,-80.81
NM42INAV90,0,1,0,Discover,Credit,Y,3,20.30346019,0,1,0,1,0,13,0,1,0,gmail.com,1,1,18.43687875,158.22.157.238,55417,44.96,-93.26
0YR4SR6J8R,47.39864792,1,0,Amex,Credit,A,1,47.39864792,0,1,0,1,0,12,0,0,0,gmail.com,3,0,0,26.56.14.12,10455,40.84,-73.87
IN170D7XAE,0,0,0,Mastercard,Debit,Y,4,78.12920205,0,0,1,1,1,14,0,0,0,gmail.com,2,0,0,172.132.136.233,28711,35.61,-82.33
E374EQ6WVT,0,1,0,Mastercard,Debit,Y,1,142.5352826,0,1,0,1,0,15,0,0,1,xmaily.com,4,0,0,118.159.105.216,92508,33.89,-117.32
5FICXGAMOU,0,1,0,Visa,Credit,Y,5,15.424984,0,1,1,1,0,20,0,0,0,yahoo.com,2,1,12.67266788,157.73.185.68,90631,33.94,-117.95
1KHWCKV4Z7,0,0,0,Mastercard,Credit,Y,3,143.5403406,0,1,1,1,0,15,0,0,0,outlook.com,1,0,0,121.121.6.240,11212,40.64,-73.94
F3OO8H6KSL,0,0,0,JCB,Debit,Y,3,117.9182426,0,0,1,1,0,14,0,0,0,yahoo.com,2,0,0,109.125.151.95,63077,38.35,-90.98
FV577DCGUG,0,0,0,Amex,Credit,Y,5,27.06630266,0,1,0,1,0,16,1,0,0,yopmail.com,2,0,0,204.0.171.158,83332,42.81,-114.91
5LK8YB448M,0,0,0,Amex,Credit,Y,3,115.4227679,0,1,0,1,0,16,1,0,0,yahoo.com,3,0,0,198.138.52.208,30127,33.86,-84.68
IXS3156HPI,0,1,0,Visa,Credit,Y,1,34.12319099,0,1,0,1,0,15,0,0,0,yahoo.co.uk,4,0,0,8.12.145.203,30673,33.73,-82.74
4W060WAJ8T,0,0,0,Visa,Debit,Z,3,51.60012455,0,1,0,1,0,13,0,0,0,xmaily.com,4,1,17.25214093,208.103.12.139,92057,33.27,-117.28
RZRFJVXE9Z,0,1,1,Visa,Credit,Y,4,69.46749004,1,1,0,1,1,14,0,0,1,yahoo.com,2,0,0,218.175.82.69,11207,40.64,-73.94
Y0MZ6VG9RV,0,0,0,Discover,Debit,Y,1,22.08920119,0,0,0,1,1,17,0,0,1,outlook.com,2,0,0,192.8.179.224,27822,35.8,-77.86
L7OY89L5KX,0,1,0,Visa,Credit,Y,3,20.47352839,0,0,0,1,1,15,0,0,0,aol.com,3,1,34.01729662,35.58.120.199,85381,33.61,-112.23
ZNFFXQSN31,0,0,0,Discover,Debit,Y,3,12.53422974,0,1,0,1,1,23,0,0,0,yahoo.com,1,0,0,200.221.162.40,94610,37.81,-122.24
39VP9YHXTU,0,1,0,Amex,Credit,Y,4,47.68305655,0,1,0,1,0,13,0,0,1,gotmail.net,3,0,0,85.210.216.100,24202,36.61,-82.16
Q8NK4P8ET2,0,0,1,Diners Club,Credit,Y,4,130.1376287,0,1,0,1,0,13,0,0,0,outlook.com,1,0,0,219.23.157.146,30747,34.47,-85.34
EGGJWPE94J,0,0,1,Mastercard,Credit,Y,1,32.02654827,0,1,0,1,0,9,0,0,0,xmaily.com,1,0,0,195.189.203.134,13850,42.08,-76.05
H8EL1RYSOX,0,1,0,Diners Club,Credit,Y,3,15.04140337,0,0,0,1,0,8,0,0,0,xmaily.com,1,1,40.1804813,158.219.11.242,77477,29.62,-95.56
XRY15DCCJL,0,0,0,Mastercard,Credit,Y,2,58.47347311,0,1,0,1,1,12,0,0,1,yopmail.com,2,1,16.12487795,212.120.240.247,72761,36.18,-94.54
33PU1L31GZ,0,0,0,Visa,Debit,Y,3,43.07520984,0,1,1,1,0,18,1,0,0,yahoo.com,2,0,0,170.148.88.236,53204,43.06,-87.96
H9Z8UE6FO5,0,0,0,Visa,Credit,Y,4,125.194322,0,1,0,1,1,24,0,0,0,gmail.com,1,0,0,72.172.215.183,13165,42.9,-76.86
BCQCQU5XAN,103.9761425,0,1,Visa,Credit,Y,2,51.98807123,0,1,0,1,0,16,0,0,0,att.net,3,0,0,158.96.180.20,8807,40.59,-74.62
A7UGYRZK75,388.2474655,1,1,Visa,Other,A,4,97.06186638,0,0,0,1,1,13,0,0,0,gmail.com,3,1,28.31365688,121.166.225.194,13733,42.29,-75.48
IPO0V3GDEU,0,0,0,Amex,Credit,Y,4,109.7917523,0,1,0,1,0,12,0,0,0,yahoo.co.uk,2,0,0,156.40.246.34,91364,34.15,-118.6
A7YMTBCSCM,0,0,0,Amex,Credit,Y,4,39.17452309,0,1,1,1,1,19,0,0,0,gmail.com,2,0,0,199.100.237.53,46143,39.61,-86.11
KNSSH6YB07,0,0,0,Amex,Credit,Y,4,10.54740074,0,1,0,1,1,16,0,1,0,yahoo.com,1,0,0,200.103.245.138,33884,28.04,-81.72
J6OKLUGK3V,0,1,0,JCB,Credit,Y,1,173.3590601,0,1,0,1,0,11,0,0,0,att.net,4,0,0,223.198.62.15,66535,39.19,-96.42
8Z0FGSY1UM,131.6419397,0,1,Other,Debit,Y,2,65.82096986,0,1,0,1,0,17,0,0,0,gmail.com,1,1,15.40988121,204.111.52.131,14559,43.18,-77.8
LFT9FQWA3M,0,0,0,Other,Debit,Z,4,59.70753678,0,1,0,1,0,15,0,1,0,hotmail.com,2,1,18.65912393,98.239.96.208,23236,37.55,-77.46
D6ZWKNK3K5,0,0,0,Discover,Credit,Y,3,10.99985862,0,1,0,1,0,15,0,0,0,gmail.com,2,0,0,211.161.132.60,93705,36.78,-119.82
LWWTTJ76SY,0,0,1,Visa,Credit,A,1,107.3805836,0,0,1,1,1,24,0,0,0,hotmail.com,2,0,0,218.45.203.51,34498,29.03,-82.71
R3RJ2WHD7C,0,1,0,Mastercard,Credit,Z,2,96.75895186,0,1,0,1,1,9,0,0,0,gmail.com,5,1,34.45217269,213.226.131.21,60502,41.77,-88.25
QRDVCM5ADW,0,1,0,Mastercard,Credit,N,4,45.247754,0,1,0,1,1,18,0,0,0,gmail.com,2,1,13.22386858,186.66.145.216,74601,36.72,-97.06
LQH6MD74WS,0,0,0,JCB,Credit,Y,4,40.30660417,0,1,0,1,1,18,0,0,0,aol.com,3,0,0,186.144.65.137,89109,36.11,-115.12
NDDDONRGRT,0,0,0,Visa,Credit,N,3,31.63716513,1,1,0,1,0,18,0,0,1,hotmail.com,1,0,0,220.19.171.198,75165,32.4,-96.85
F88BOR6N95,123.0421497,0,1,Visa,Credit,Z,3,41.01404988,0,1,0,1,0,11,0,0,0,gotmail.net,3,1,55.49997053,99.110.225.175,15203,40.43,-79.97
M0PBS2AZ1Y,0,0,0,Visa,Credit,Z,3,4.215291451,0,1,0,1,0,11,0,0,0,yahoo.co.uk,3,0,0,192.158.173.23,2879,41.45,-71.51
V58OKQ5WXZ,0,1,0,Mastercard,Debit,N,4,20.34261523,0,1,0,1,0,15,0,0,1,gotmail.net,2,0,0,135.38.91.169,10954,41.09,-74.01
